Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
582428,-463,971,39,-313,271,-238,-403,-556,372,1,413,518
582461,-510,873,182,-406,332,-192,-401,-563,363,1,413,518
582494,-529,1123,341,-124,162,-159,-402,-571,355,1,413,518
582528,-489,889,52,788,75,-8,-403,-567,360,1,413,518
582561,-441,1121,48,-275,222,269,-409,-562,362,1,413,518
582594,-419,898,71,-448,297,433,-419,-561,351,1,413,518
582628,-426,837,181,10,235,278,-429,-556,341,1,413,518
582661,-472,774,118,151,161,20,-429,-554,344,1,413,518
582694,-504,858,91,-297,201,-99,-433,-555,333,1,413,518
582728,-501,992,86,-416,300,-105,-434,-561,323,1,413,518
582761,-412,861,154,-817,421,-15,-437,-565,312,1,413,518
582794,-444,870,304,-1460,447,-117,-438,-577,285,1,413,518
582828,-443,798,296,-2177,432,-199,-438,-594,241,1,413,518
582861,-536,901,404,-2111,313,-93,-438,-614,185,1,413,518
582894,-570,712,462,-962,-11,154,-439,-618,151,1,413,518
582928,-535,773,332,241,-183,262,-439,-620,147,1,412,518
582961,-685,891,334,391,-340,417,-446,-615,158,1,412,518
582994,-772,983,133,-264,-313,773,-456,-606,161,1,412,518
583028,-973,1156,16,-1416,424,1452,-478,-588,150,1,412,518
583061,-1027,1306,75,-2804,1366,2288,-514,-565,88,1,412,518
583094,-775,967,172,-2758,2368,2981,-566,-522,-4,1,412,518
583128,-579,821,531,-1017,2623,3098,-605,-457,-86,1,412,518
583161,-287,660,864,503,2238,2881,-631,-397,-142,1,412,518
583194,175,223,573,1869,1325,2099,-647,-337,-182,1,412,518
583228,254,558,-39,2912,1357,1237,-654,-323,-190,1,412,518
583261,37,552,440,2316,1226,533,-652,-328,-188,1,412,518
583294,-34,776,491,1638,578,21,-649,-340,-186,1,412,518
583328,-205,563,532,766,61,-249,-650,-355,-181,1,0,0
583361,-168,989,595,670,-819,-631,-655,-384,-166,1,0,0
583394,-25,1180,169,81,-885,-347,-655,-400,-148,1,0,0
583427,-55,940,328,167,-584,-155,-652,-405,-130,1,0,0
583461,-150,855,343,210,-898,-184,-651,-412,-110,1,0,0
583494,-44,950,363,104,-997,-129,-650,-419,-90,1,0,0
583527,-41,1056,303,-364,-1114,-101,-654,-423,-72,1,0,0
583561,7,924,245,-185,-1041,-128,-651,-428,-53,1,0,0
583594,4,874,318,-52,-1050,-126,-646,-432,-30,1,0,0
583627,64,922,333,-478,-1010,-158,-642,-432,-12,1,0,0
583661,85,943,356,-705,-1027,-231,-638,-438,0,1,0,0
583694,70,895,355,-795,-1047,-304,-634,-443,13,1,0,0
583727,75,956,355,-822,-1055,-373,-626,-448,25,1,0,0
583761,55,974,321,-1020,-955,-352,-616,-455,33,1,0,0
583794,-45,944,202,-971,-770,-489,-607,-461,37,1,0,0
583827,-166,1034,322,-1038,-720,-577,-595,-471,39,1,0,0
583861,-231,984,375,-861,-889,-617,-585,-479,40,1,0,0
583894,-351,937,354,-208,-1092,-624,-571,-484,53,1,0,0
583927,-402,882,294,36,-1097,-562,-560,-489,71,1,0,0
583961,-393,875,312,633,-929,-418,-548,-491,95,1,0,0
583994,-365,870,277,1009,-867,-322,-538,-491,126,1,0,0
584027,-390,881,290,776,-781,-381,-532,-486,160,1,0,0
584061,-249,1035,290,-88,-551,-370,-521,-489,175,1,0,0
584094,-187,880,367,-313,-290,-264,-512,-488,178,1,0,0
584127,-213,894,314,-19,-159,-289,-505,-488,180,1,0,0
584161,-269,959,378,-404,80,-274,-500,-490,178,1,0,0
584194,-328,813,409,-487,-165,-227,-491,-491,164,1,0,0
584227,-276,820,318,-404,96,-179,-487,-490,158,1,0,0
584261,-371,762,433,-283,216,-187,-483,-489,154,1,0,0
584294,-307,753,428,-197,241,-246,-476,-492,148,1,0,0
584327,-326,802,458,-291,287,-342,-471,-493,141,1,0,0
584361,-376,819,504,-307,234,-365,-465,-499,130,1,0,0
584394,-351,777,517,-271,133,-407,-458,-504,124,1,0,0
584427,-392,766,570,-264,12,-440,-449,-507,121,1,0,0
584461,-420,750,557,-66,-53,-365,-438,-511,120,1,0,0
584494,-444,774,540,-214,-40,-382,-432,-516,120,1,0,0
584527,-445,757,560,-483,-58,-400,-425,-523,113,1,0,0
584561,-474,728,516,-205,-39,-331,-418,-529,108,1,0,0
584594,-635,1043,852,-237,18,-337,-409,-532,104,1,0,0
584627,-415,811,605,-343,-163,-88,-408,-534,101,1,0,0
584661,-448,765,481,-242,86,-229,-402,-538,98,1,0,0
584694,-445,776,573,-612,298,-377,-401,-545,84,1,0,0
584727,-433,792,653,-462,231,-232,-393,-550,70,1,0,0
584761,-485,794,640,-114,199,-41,-394,-553,66,1,0,0
584794,-701,589,714,106,-65,90,-393,-553,61,1,0,0
584827,-777,591,649,905,-897,120,-396,-551,79,1,0,0
584861,-598,773,187,1438,-711,701,-402,-542,115,1,0,0
584894,-786,693,482,1008,-712,745,-417,-530,142,1,0,0
584927,-897,666,437,420,-517,403,-429,-526,168,1,0,0
584961,-827,548,477,4,-83,-217,-431,-536,174,1,0,0
584994,-633,429,465,89,557,-836,-426,-559,173,1,0,0
585027,-649,538,643,-102,831,-1384,-423,-590,162,1,0,0
585061,-595,583,549,-956,910,-1890,-398,-637,137,1,0,0
585094,-589,708,397,-1415,1428,-2232,-355,-684,98,1,0,0
585127,-580,612,309,-930,2101,-2417,-302,-731,44,1,0,0
585161,-656,599,213,-553,2709,-2476,-239,-772,-2,1,0,0
585194,-770,735,287,-831,2970,-2393,-169,-806,-58,1,0,0
585227,-735,707,431,-1994,2794,-2249,-92,-820,-125,1,0,0
585261,-691,312,107,-1925,2953,-2212,-10,-819,-186,1,0,0
585294,-863,591,390,-1789,2553,-1564,64,-809,-245,1,0,0
585327,-885,237,272,-1159,2033,-1430,131,-790,-295,1,0,0
585361,-1005,503,402,-69,1321,-747,192,-775,-325,1,0,0
585394,-1008,402,488,879,355,-367,221,-772,-323,1,0,0
585427,-969,377,376,1846,-297,215,221,-782,-292,1,0,0
585461,-973,388,319,2030,-675,516,211,-802,-251,1,0,0
585494,-989,321,320,1532,-927,553,195,-816,-218,1,0,0
585527,-919,309,78,967,-770,629,173,-829,-190,1,0,0
585561,-1015,293,122,430,-647,601,157,-835,-178,1,0,0
585594,-1228,191,266,461,-841,311,146,-833,-174,1,0,0
585627,-1103,127,175,1179,-1286,370,134,-828,-159,1,0,0
585661,-1033,230,127,1855,-1551,416,122,-832,-124,1,0,0
585694,-958,228,122,1808,-1526,253,118,-830,-89,1,0,0
585727,-932,251,165,1521,-1613,94,113,-827,-58,1,0,0
585761,-932,283,155,1500,-1713,-102,119,-820,-30,1,0,0
585794,-865,269,70,1771,-1612,-191,130,-811,-2,1,0,0
585827,-844,363,98,1929,-1547,-175,139,-799,34,1,0,0
585861,-815,407,127,1585,-1432,-252,150,-789,59,1,0,0
585894,-826,399,80,1280,-1211,-281,160,-778,80,1,0,0
585927,-655,1788,240,-648,-992,975,157,-772,83,1,0,0
585961,-707,677,-144,-2963,33,1556,117,-782,22,1,0,0
585994,-1118,327,356,-2176,-3,1515,73,-786,-41,1,0,0
586027,-996,163,717,-626,-600,1154,33,-788,-83,1,0,0
586061,-695,169,521,239,-820,793,3,-791,-89,1,0,0
586094,-763,76,574,572,-561,351,-20,-790,-77,1,0,0
586127,-857,197,644,895,-320,-427,-19,-790,-65,1,0,0
586161,-818,311,714,1043,-257,-1042,2,-788,-48,1,0,0
586194,-768,426,695,970,-428,-1460,28,-783,-32,1,0,0
586227,-734,540,652,939,-820,-1572,68,-773,-21,2,0,0
586261,-642,520,555,1236,-1202,-1455,105,-763,-12,2,0,0
586294,-517,513,479,1583,-1408,-1259,137,-754,11,2,0,0
586327,-424,498,461,1559,-1367,-1158,167,-741,35,2,0,0
586361,-388,468,414,1459,-1211,-1107,195,-728,60,2,0,0
586394,-460,542,399,1288,-956,-1051,222,-712,80,2,0,0
586427,-526,549,400,1170,-695,-954,246,-700,97,2,0,0
586461,-573,535,401,1456,-433,-863,267,-685,119,2,0,0
586494,-641,547,417,1689,-223,-771,282,-668,148,2,0,0
586527,-667,596,434,1583,-72,-604,296,-647,175,2,0,0
586561,-670,517,492,1087,54,-571,307,-634,197,2,0,0
586594,-704,441,521,922,30,-539,315,-622,216,2,0,0
586627,-736,361,587,1160,-52,-602,324,-607,235,2,0,0
586661,-749,334,621,1654,-242,-615,334,-588,258,2,0,0
586694,-764,385,654,1809,-353,-671,345,-567,279,2,0,0
586727,-772,402,645,1661,-423,-679,359,-541,302,2,0,0
586761,-724,363,619,1446,-512,-744,379,-516,320,2,0,0
586794,-678,303,522,1688,-653,-917,397,-487,332,2,0,0
586827,-798,465,466,1843,-705,-1175,424,-451,347,2,0,0
586861,-908,568,451,1944,-909,-1263,452,-411,351,2,0,0
586894,-1142,606,414,1941,-1137,-1400,479,-372,354,2,0,0
586927,-1223,700,307,1802,-1212,-1399,511,-327,354,2,0,0
586961,-1040,692,339,1393,-1031,-714,536,-291,345,2,0,0
586994,-960,572,337,729,-1090,-370,557,-275,332,2,0,0
587027,-951,450,275,687,-1329,-490,581,-258,305,2,0,0
587061,-946,471,180,1238,-1495,-549,608,-238,283,2,0,0
587094,-842,521,136,1380,-1483,-416,627,-215,265,2,0,0
587127,-711,501,157,1331,-1355,-286,644,-198,241,2,0,0
587161,-623,488,195,1185,-1226,-289,660,-183,217,2,0,0
587194,-612,501,238,1000,-1069,-345,671,-163,192,2,0,0
587227,-648,483,272,907,-934,-413,681,-147,175,2,0,0
587261,-687,495,298,928,-768,-455,690,-133,158,2,0,0
587294,-694,518,322,987,-655,-595,696,-111,143,2,0,0
587327,-702,520,332,1060,-548,-745,701,-91,130,2,0,0
587361,-662,521,338,1143,-421,-950,704,-61,112,2,0,0
587394,-606,561,337,1275,-303,-1119,706,-31,101,2,0,0
587427,-586,631,327,1228,-225,-1286,711,3,90,2,0,0
587461,-628,571,374,1141,-127,-1562,710,45,72,2,0,0
587494,-698,464,548,1492,-316,-1849,707,91,56,2,0,0
587527,-790,476,640,2021,-611,-2141,694,149,24,2,0,0
587561,-991,546,582,2004,-708,-2439,682,210,-21,2,0,0
587594,-1009,519,494,1568,-444,-2299,673,264,-54,2,0,0
587627,-992,546,572,974,-158,-1743,656,312,-79,2,0,0
587661,-1004,482,605,77,24,-1088,645,343,-88,2,0,0
587694,-1056,390,529,-571,-14,-647,636,368,-81,2,0,0
587727,-947,262,516,-868,-39,-183,637,377,-67,2,0,0
587761,-880,52,546,-557,-151,-3,636,376,-58,2,0,0
587794,-848,10,491,-22,-238,45,640,371,-56,2,0,0
587827,-831,-19,443,288,-269,134,642,367,-65,2,0,0
587861,-801,-38,438,359,-230,197,656,355,-77,2,0,0
587894,-794,-6,429,162,-143,240,662,346,-81,2,0,0
587927,-807,32,391,-55,-46,323,663,340,-83,2,0,0
587961,-799,22,365,-45,75,400,672,330,-83,2,0,0
587994,-775,64,393,-43,144,415,679,321,-81,2,0,0
588027,-739,96,405,-103,196,396,691,307,-73,2,0,0
588061,-726,119,416,-343,325,373,700,298,-64,2,0,0
588094,-788,176,479,-455,450,303,701,292,-54,2,0,0
588127,-870,273,537,-593,501,398,709,285,-36,1,0,0
588161,-865,235,535,-633,454,487,716,275,-20,1,0,0
588194,-856,216,516,-514,354,554,726,261,-1,1,0,0
588227,-873,262,508,-550,308,536,733,247,12,1,0,0
588261,-860,270,507,-588,339,567,740,232,22,1,0,0
588294,-798,267,481,-600,367,614,744,218,39,1,0,0
588327,-738,301,460,-698,428,621,750,198,55,1,0,0
588361,-656,349,444,-842,526,764,758,175,73,1,0,0
588394,-570,405,406,-1016,664,904,763,148,98,1,0,0
588427,-480,445,342,-1038,867,1121,766,120,125,1,0,0
588461,-470,560,297,-1090,1095,1242,771,81,154,1,0,0
588494,-609,741,275,-1440,1276,1485,775,36,193,1,0,0
588527,-723,810,151,-1958,1344,1647,776,-23,239,1,0,0
588561,-775,705,40,-2187,1330,1773,774,-89,274,1,0,0
588594,-794,739,41,-2120,1224,1903,766,-153,306,1,0,0
588627,-789,744,114,-1780,1022,1902,755,-223,331,1,0,0
588661,-865,736,111,-1292,733,1730,747,-284,346,1,0,0
588694,-867,695,107,-933,429,1560,737,-344,356,1,0,0
588727,-897,636,99,-529,270,1288,733,-385,365,1,0,0
588761,-959,596,96,-29,57,991,733,-413,370,1,0,0
588794,-1008,592,19,371,-18,700,737,-430,385,1,0,0
588827,-983,636,9,599,11,612,738,-434,399,1,0,0
588861,-893,593,46,804,119,547,742,-435,413,1,0,0
588894,-786,612,94,626,293,398,736,-436,438,1,0,0
588927,-716,632,91,292,578,172,734,-435,465,1,0,0
588961,-685,691,122,-77,788,-11,732,-434,491,1,0,0
588994,-674,695,195,-221,889,-88,722,-433,519,1,0,0
589027,-701,676,270,-109,739,-153,705,-427,548,1,0,0
589061,-681,717,246,8,588,-181,702,-421,570,1,0,0
589094,-702,738,207,2,478,-222,701,-417,590,1,0,0
589127,-693,750,250,23,399,-258,697,-409,609,1,0,0
589161,-711,765,263,61,236,-222,704,-400,624,1,0,0
589194,-762,807,217,98,147,-206,702,-390,635,1,0,0
589227,-811,784,234,31,51,-163,705,-384,647,1,0,0
589261,-821,710,278,3,-65,-101,713,-381,651,1,405,501
589294,-815,691,309,65,-240,-23,720,-378,655,1,405,501
589327,-799,706,317,-41,-355,8,728,-378,651,1,405,501
589361,-769,704,336,-354,-428,65,749,-387,640,1,405,501
589394,-735,652,375,-602,-513,200,761,-406,625,1,405,501
589427,-678,631,394,-649,-559,165,776,-421,608,1,405,501
589461,-661,641,379,-487,-579,287,802,-439,586,1,405,501
589494,-676,701,375,-513,-627,121,820,-455,566,1,405,501
589527,-720,745,367,-685,-644,105,841,-478,538,1,405,501
589561,-712,761,316,-676,-556,184,870,-496,510,1,405,501
589594,-660,754,254,-563,-321,272,884,-513,496,1,405,501
589627,-581,788,237,-626,27,387,893,-534,489,1,405,501
589661,-526,770,229,-908,324,482,903,-565,483,1,405,501
589694,-508,644,174,-850,424,563,902,-602,488,1,405,501
589727,-544,618,207,-738,573,645,891,-638,507,1,405,501
589761,-628,565,329,-598,618,589,883,-672,525,1,405,501
589794,-605,536,396,-361,506,614,864,-704,552,1,405,501
589827,-592,513,323,-92,561,490,843,-728,586,1,405,501
589861,-608,614,311,-124,759,393,827,-749,624,1,405,501
589894,-588,599,345,-260,871,381,790,-770,666,1,405,501
589927,-571,581,371,-223,906,429,755,-789,704,1,405,501
589961,-574,551,345,7,840,302,718,-803,744,1,405,501
589994,-665,646,180,210,921,238,663,-807,787,1,405,501
590027,-809,714,130,115,1053,143,595,-803,827,1,405,501
590061,-806,705,132,-82,1148,149,543,-806,852,1,405,501
590094,-689,641,181,10,1090,239,488,-806,867,1,405,501
590127,-642,627,220,97,913,83,431,-801,876,1,405,501
590161,-667,669,218,258,742,20,394,-792,882,1,405,501
590194,-700,692,137,597,499,108,343,-773,884,1,405,501
590227,-673,776,59,623,400,244,302,-748,891,1,405,501
590261,-677,753,54,429,328,318,284,-732,894,1,405,501
590294,-707,724,54,495,270,311,251,-713,890,1,405,501
590327,-701,689,-85,726,155,166,223,-685,890,1,405,501
590361,-750,738,-2,442,263,116,218,-668,898,1,405,501
590394,-807,678,-5,12,328,15,193,-654,895,1,405,501
590427,-712,800,-98,-702,586,-48,169,-654,883,1,405,501
590461,-768,677,30,-1057,776,-38,157,-682,869,1,405,501
590494,-771,729,100,-465,651,26,124,-697,852,1,405,501
590527,-723,781,114,-323,449,-27,96,-710,838,1,405,501
590561,-795,782,202,-584,313,-51,90,-727,835,1,405,501
590594,-826,777,122,-912,286,33,73,-741,822,1,405,501
590627,-904,621,160,-858,274,-116,60,-767,796,1,405,501
590661,-913,669,105,-545,90,-211,69,-797,786,1,405,501
590694,-823,533,101,141,32,-262,61,-823,774,1,405,501
590727,-744,819,131,376,80,-280,60,-824,787,1,405,501
590761,-708,789,266,559,1,-112,75,-827,807,1,405,501
590794,-604,972,192,400,-249,-132,77,-816,827,1,405,501
590827,-630,895,95,-924,81,-163,78,-831,812,1,405,501
590861,-646,763,77,-1535,304,11,92,-877,781,1,405,501
590894,-693,600,115,-744,255,2,80,-904,745,1,405,501
590927,-749,752,72,-359,130,60,69,-915,726,1,405,501
590961,-720,623,90,37,-42,61,79,-925,727,1,405,501
590994,-753,732,131,420,-135,151,74,-918,738,1,405,501
591027,-805,741,178,254,-145,133,70,-902,752,1,405,501
591061,-905,752,178,104,-85,145,84,-907,768,1,405,501
591094,-931,733,147,259,15,271,77,-910,771,1,405,501
591127,-1018,923,174,-212,40,502,68,-912,779,1,405,501
591161,-970,887,184,-757,26,703,70,-939,779,1,405,501
591194,-872,847,221,-845,-38,833,53,-964,768,1,0,0
591227,-767,835,266,-922,-61,1014,33,-994,760,1,0,0
591261,-653,915,358,-1510,-116,1163,23,-1040,745,1,0,0
591294,-528,725,341,-1827,-261,1142,-2,-1096,712,1,0,0
591327,-425,745,306,-1649,-286,966,-17,-1149,685,1,0,0
591361,-476,841,472,-1622,-584,920,-13,-1215,661,1,0,0
591394,-325,724,351,-1246,-819,924,-9,-1279,643,1,0,0
591427,-314,701,325,-898,-964,665,3,-1333,634,1,0,0
591461,-247,873,90,-643,-715,743,39,-1395,624,1,0,0
591494,-310,713,127,-421,-202,959,46,-1440,594,1,0,0
591527,-413,907,331,-355,-91,984,52,-1470,551,1,0,0
591561,-324,764,347,163,-123,1116,52,-1484,497,1,0,0
591594,-290,776,358,472,-19,1110,27,-1468,460,1,0,0
591627,-219,818,497,362,30,1152,-1,-1442,426,1,0,0
591661,-91,771,571,727,102,1261,-34,-1413,406,1,0,0
591694,-31,907,553,886,143,1379,-89,-1365,410,1,0,0
591727,-20,933,583,484,226,1555,-150,-1328,402,1,0,0
591761,-15,923,542,222,185,1563,-205,-1303,379,1,0,0
591794,-19,866,506,144,132,1496,-265,-1268,352,1,0,0
591827,-24,865,479,-37,85,1328,-320,-1233,326,1,0,0
591861,42,854,448,-59,176,1144,-362,-1207,292,1,0,0
591894,90,873,438,-53,287,1099,-404,-1174,266,1,0,0
591927,77,855,385,-55,495,966,-438,-1145,240,1,0,0
591961,-20,946,557,-195,521,1001,-470,-1119,208,1,0,0
591994,-77,702,561,-370,239,850,-501,-1088,174,1,0,0
592027,-110,679,341,-307,235,437,-521,-1064,144,1,0,0
592061,-133,503,355,-64,394,60,-524,-1058,121,1,0,0
592094,-149,547,425,94,420,-478,-510,-1060,114,1,0,0
592127,-132,447,460,61,314,-972,-484,-1073,112,1,0,0
592161,-104,301,531,30,142,-1513,-434,-1107,115,1,0,0
592194,-4,185,576,-14,-174,-2177,-373,-1153,134,1,0,0
592227,102,95,515,-298,-353,-2884,-278,-1210,154,1,0,0
592261,188,183,379,-317,-40,-3499,-147,-1273,177,1,0,0
592294,17,445,526,33,170,-4032,3,-1325,235,1,0,0
592327,-345,1098,751,461,-423,-3837,161,-1355,333,1,0,0
592361,-623,835,424,871,-617,-3585,319,-1364,451,1,0,0
592394,-803,1046,374,907,-623,-3613,440,-1322,569,1,0,0
592427,-1052,975,273,690,-158,-3310,536,-1265,653,1,0,0
592461,-1016,748,386,1297,337,-2429,601,-1196,729,1,0,0
592494,-961,805,476,1484,267,-1605,614,-1130,809,1,0,0
592527,-866,815,455,615,244,-907,609,-1085,854,1,0,0
592561,-750,716,529,202,114,-467,592,-1084,872,1,0,0
592594,-741,835,472,548,-55,162,541,-1097,890,1,0,0
592627,-816,773,516,738,-201,728,462,-1110,894,1,0,0
592661,-636,722,418,684,-620,932,390,-1119,881,1,0,0
592694,-291,574,399,214,-671,1035,287,-1134,824,1,0,0
592727,-283,475,363,-437,-736,768,187,-1149,727,1,0,0
592761,-521,544,385,-502,-760,696,114,-1148,614,1,0,0
592794,-615,530,395,-510,-828,745,40,-1131,485,1,0,0
592827,-614,535,330,-785,-792,605,-13,-1103,360,1,0,0
592861,-735,628,390,-1272,-591,541,-23,-1080,203,1,0,0
592894,-887,658,478,-1543,-568,484,-54,-1050,87,1,0,0
592927,-798,628,507,-1332,-528,488,-78,-1017,14,1,0,0
592961,-560,491,571,-1058,-487,223,-65,-997,-64,1,0,0
592994,-559,583,586,-735,-402,-26,-76,-973,-116,1,0,0
593027,-639,666,682,-656,-415,-31,-81,-948,-163,1,0,0
593061,-562,527,698,-651,-312,-104,-45,-938,-212,1,0,0
593094,-662,628,774,-1301,-229,-79,-51,-917,-251,1,0,0
593127,-721,370,838,-1029,-307,-74,-58,-887,-304,1,0,0
593161,-656,459,680,-767,-381,-215,-15,-883,-357,1,0,0
593194,-614,329,676,-662,-233,-370,-34,-859,-395,1,0,0
593227,-679,377,629,-360,69,-413,-36,-845,-424,1,405,514
593261,-763,777,671,-403,294,-197,15,-857,-461,1,405,514
593294,-702,703,829,-852,304,228,-8,-846,-479,1,405,514
593327,-699,519,903,-352,302,168,-28,-835,-489,1,405,514
593361,-655,600,786,398,279,161,40,-872,-500,1,405,514
593394,-676,403,666,582,518,350,12,-884,-465,1,405,514
593427,-750,534,927,-186,205,215,-16,-889,-445,1,405,514
593461,-660,668,937,-606,-51,705,10,-911,-455,1,405,514
593494,-482,306,870,-204,-312,843,-53,-908,-441,1,405,514
593527,-25,-34,735,877,-470,90,-100,-915,-402,1,405,514
593561,-6,366,882,1012,-640,-470,-63,-948,-375,1,405,514
593594,-166,218,800,1972,-422,-510,-67,-951,-332,1,405,514
593627,-449,223,633,3569,-377,-545,-63,-966,-243,1,405,514
593661,-801,793,475,1937,-152,-663,1,-999,-178,1,405,514
593694,-954,692,472,-613,643,-155,-11,-991,-158,1,405,514
593727,-660,372,634,-1250,636,-224,-18,-978,-202,1,405,514
593761,-904,558,710,827,573,-197,19,-999,-208,1,405,514
593794,-887,620,457,948,144,-244,-15,-1012,-167,1,405,514
593827,-807,867,545,1165,-30,167,-49,-1036,-116,1,405,514
593861,-774,788,491,1658,-160,500,-36,-1085,-44,1,405,514
593894,-783,713,552,1373,-233,312,-101,-1115,53,1,405,514
593927,-709,873,529,782,-32,421,-155,-1145,144,1,405,514
593961,-755,753,604,346,95,529,-164,-1196,220,1,405,514
593994,-659,837,457,391,244,469,-207,-1249,315,1,405,514
594027,-687,966,505,-16,425,576,-226,-1306,426,1,405,514
594061,-755,864,686,-456,263,596,-181,-1368,520,1,405,514
594094,-641,780,473,75,321,711,-139,-1409,632,1,405,514
594127,-674,1060,393,740,819,1037,-49,-1405,786,1,405,514
594161,-724,1083,571,86,1021,1152,79,-1357,894,1,405,514
594194,-565,1026,528,-445,996,1170,209,-1308,935,1,405,514
594227,-428,1013,509,-431,1000,1203,305,-1279,916,1,405,514
594261,-269,1026,507,-483,1036,1386,368,-1276,849,1,405,514
594294,-206,856,651,-513,903,1625,364,-1301,733,1,405,514
594327,-84,793,536,-435,606,1736,321,-1321,594,1,405,514
594361,-69,651,523,-307,582,1764,255,-1338,436,1,405,514
594394,31,621,498,-341,550,1861,159,-1321,327,1,405,514
594427,-21,493,603,-452,408,1754,67,-1288,251,1,405,514
594461,103,545,495,-878,-102,1475,-4,-1258,171,1,405,514
594494,33,583,300,-1760,-137,1279,-70,-1225,68,1,405,514
594527,3,378,516,-864,-12,1195,-138,-1186,-8,1,405,514
594561,-94,439,621,-136,-369,986,-180,-1154,-38,1,405,514
594594,87,552,433,-100,-164,811,-215,-1127,-55,1,405,514
594627,-29,594,430,-188,112,680,-242,-1102,-79,1,405,514
594661,81,668,310,277,223,635,-263,-1088,-82,1,405,514
594694,70,853,291,313,600,634,-291,-1071,-62,1,405,514
594727,41,795,463,78,558,567,-313,-1052,-66,1,405,514
594761,-28,770,433,36,661,600,-328,-1037,-82,1,405,514
594794,-40,683,467,270,569,430,-348,-1021,-82,1,405,514
594827,17,689,532,422,536,246,-359,-1012,-73,1,405,514
594861,3,691,483,502,496,95,-362,-1008,-60,1,405,514
594894,10,764,424,796,580,28,-368,-1006,-42,1,405,514
594927,83,803,638,688,521,24,-370,-1001,-22,1,405,514
594961,85,838,604,315,345,30,-368,-1004,-10,1,405,514
594994,85,792,578,178,314,24,-374,-1000,-4,1,405,514
595027,54,818,599,189,340,-28,-377,-1000,7,1,405,514
595061,53,836,577,-78,386,11,-376,-1004,4,1,405,514
595094,42,815,605,-176,490,13,-379,-1003,-9,1,405,514
595127,31,686,575,9,384,-155,-377,-1006,-14,1,405,514
595161,-59,478,583,576,225,-513,-362,-1021,-7,1,405,514
595194,-39,87,602,1285,-148,-1437,-339,-1045,29,1,0,0
595227,-98,236,767,1757,-848,-2242,-276,-1082,100,1,413,514
595261,-67,425,694,1409,-1453,-2898,-172,-1127,176,1,413,514
595294,-25,841,530,737,-1534,-3364,-41,-1177,243,1,413,514
595327,-106,1309,549,-275,-1627,-2903,100,-1226,282,1,413,514
595361,-230,1127,377,-1792,-1368,-2638,246,-1297,269,1,413,514
595394,-383,857,418,-2682,-1135,-2736,375,-1364,187,1,413,514
595427,-509,759,473,-1914,-784,-2543,491,-1418,109,1,413,514
595461,-700,734,544,244,-735,-2116,602,-1477,110,1,413,514
595494,-886,684,394,2065,-774,-1433,664,-1521,227,1,413,514
595527,-943,817,279,2050,-769,-847,693,-1543,384,1,413,514
595561,-1098,930,340,306,-475,-36,677,-1541,476,1,413,514
595594,-962,470,259,-758,34,316,615,-1549,504,1,413,514
595627,-755,462,360,-579,378,199,552,-1536,496,1,413,514
595661,-753,603,475,-560,478,69,506,-1509,491,1,413,514
595694,-775,529,432,-384,624,-103,450,-1467,437,1,413,514
595727,-863,572,674,-264,309,-187,418,-1422,432,1,413,514
595761,-779,770,514,-579,85,31,418,-1396,447,1,413,514
595794,-822,544,590,-376,167,126,399,-1380,419,1,413,514
595827,-873,598,674,272,-127,110,389,-1365,418,1,413,514
595861,-618,537,517,633,-223,-26,407,-1370,409,1,413,514
595894,-620,528,465,442,-111,-218,411,-1361,431,1,413,514
595927,-605,643,456,204,81,-125,415,-1350,467,1,405,502
595961,-658,635,478,167,227,-14,424,-1346,475,1,405,502
595994,-662,546,503,241,230,-5,416,-1341,489,1,405,502
596027,-688,485,538,385,103,-133,412,-1336,498,1,405,502
596061,-640,644,478,364,40,-218,423,-1330,520,1,405,502
596094,-701,607,519,499,-108,51,419,-1326,558,1,405,502
596127,-698,539,520,738,-383,-77,421,-1322,596,1,405,502
596161,-671,599,451,895,-490,-61,442,-1317,640,1,405,502
596194,-638,641,488,1220,-565,57,452,-1306,690,1,405,502
596227,-613,554,397,1204,-550,-74,468,-1287,756,1,405,502
596261,-572,695,346,1129,-361,-145,491,-1264,820,1,405,502
596294,-488,785,425,782,-301,-49,504,-1244,870,1,405,502
596327,-504,726,427,804,-431,11,517,-1224,911,1,405,502
596361,-458,840,338,573,-363,45,540,-1206,942,1,405,502
596394,-517,800,383,381,-295,91,544,-1195,964,1,405,502
596427,-547,704,418,436,-358,52,552,-1187,987,1,405,502
596461,-576,719,363,271,-396,-85,579,-1179,999,1,405,502
596494,-641,704,369,266,-382,-51,593,-1169,1013,1,405,502
596527,-650,700,376,345,-417,-37,609,-1159,1023,1,405,502
596561,-674,716,440,255,-498,14,642,-1157,1035,1,405,502
596594,-594,806,284,254,-449,24,672,-1159,1049,1,405,502
596627,-548,788,342,-111,-187,59,696,-1165,1056,1,405,502
596661,-567,652,397,-397,0,-17,727,-1192,1041,1,405,502
596694,-608,695,436,-88,58,-44,745,-1209,1039,1,405,502
596727,-643,706,483,-210,-17,-23,767,-1223,1043,1,405,502
596761,-649,630,517,-149,-128,-84,810,-1243,1044,1,405,502
596794,-649,683,469,-73,-186,-111,860,-1261,1051,1,405,502
