Time (ms),Accelerometer X (mGal),Accelerometer Y (mGal),Accelerometer Z (mGal),Gyro X,Gyro Y,Gyro Z,Magnetic X,Magnetic Y,Magnetic Z,Locomotion,Arm Motion,Arm Object
535795,648,650,448,4,247,120,-643,391,-482,0,0,0
535828,653,660,463,-67,268,29,-634,391,-491,0,0,0
535861,647,603,464,-65,348,45,-627,395,-496,0,0,0
535895,677,653,543,-21,392,-64,-616,396,-504,0,0,0
535928,573,666,580,135,244,-396,-609,391,-510,0,0,0
535961,555,704,540,346,-73,-694,-611,378,-516,0,0,0
535995,502,661,533,556,-314,-931,-623,352,-518,0,0,0
536028,523,690,453,800,-459,-1030,-638,323,-522,0,0,0
536061,565,933,383,-151,-431,-1147,-652,299,-519,0,0,0
536095,585,779,386,-599,-299,-1086,-663,289,-505,0,0,0
536128,596,701,337,-283,-143,-1239,-671,275,-493,0,0,0
536161,548,751,185,15,219,-1481,-685,244,-488,0,0,0
536195,551,802,162,316,574,-1723,-687,205,-494,0,0,0
536228,581,1045,288,26,550,-1901,-682,158,-502,0,0,0
536261,415,897,231,-469,665,-1769,-676,116,-503,0,0,0
536295,349,859,280,-743,624,-1894,-671,75,-501,0,0,0
536328,315,860,347,-434,321,-1893,-667,26,-502,0,0,0
536361,273,864,414,-293,-34,-1659,-664,-17,-493,0,0,0
536395,192,847,470,302,-257,-1321,-666,-53,-475,0,0,0
536428,174,812,413,778,-173,-1073,-665,-96,-457,0,0,0
536461,122,843,373,1056,322,-750,-663,-135,-446,0,0,0
536495,26,896,418,843,909,-474,-647,-166,-441,0,0,0
536528,-116,702,505,615,1261,-668,-631,-188,-451,0,0,0
536561,-182,1079,364,467,1340,-734,-610,-208,-464,0,0,0
536595,-296,1160,476,-576,1535,-404,-586,-215,-483,0,0,0
536628,-183,914,476,-555,1396,-261,-563,-204,-502,0,0,0
536661,-169,1032,409,63,1379,-26,-531,-202,-520,0,0,0
536695,-113,1059,275,-276,1576,228,-507,-191,-534,0,0,0
536728,-185,934,288,-946,1768,394,-483,-169,-551,0,0,0
536761,-200,787,330,-662,1667,574,-453,-139,-565,0,0,0
536795,-159,817,291,241,1461,751,-428,-120,-575,0,0,0
536828,-84,903,224,437,1326,837,-399,-103,-583,0,0,0
536861,-60,984,197,333,1350,1065,-377,-90,-587,0,0,0
536895,-68,1032,183,262,1342,1326,-365,-75,-585,0,0,0
536928,-40,993,101,310,1374,1526,-345,-48,-585,0,0,0
536961,-40,1035,132,415,1454,1670,-323,-20,-583,0,0,0
536995,2,987,325,558,1297,1656,-295,14,-582,0,0,0
537028,-32,996,336,636,975,1464,-276,41,-576,0,0,0
537061,-31,1049,269,314,803,1519,-256,70,-571,0,0,0
537095,2,1006,375,-250,676,1266,-230,111,-562,0,0,0
537128,0,965,436,-555,173,1068,-206,156,-546,0,0,0
537161,12,790,275,-648,-137,693,-182,204,-523,0,0,0
537195,-33,795,218,-539,-284,79,-165,237,-500,0,0,0
537228,-221,829,202,-451,-11,-183,-143,263,-479,0,0,0
537261,-231,788,163,-64,255,-498,-126,281,-464,0,0,0
537295,-214,644,69,414,369,-756,-116,292,-455,0,0,0
537328,-299,855,213,440,304,-914,-116,298,-453,0,0,0
537361,-355,967,310,-456,-64,-875,-123,318,-441,0,0,0
537395,-239,838,203,-342,-86,-729,-127,340,-426,0,0,0
537428,-217,1087,212,159,-249,-535,-147,355,-417,0,0,0
537461,-159,1457,328,-681,-456,-215,-164,372,-408,0,0,0
537495,-141,1415,374,-1458,-484,222,-177,392,-390,0,0,0
537528,-101,981,274,-993,-529,293,-177,406,-380,0,0,0
537561,23,1224,195,-960,-73,209,-173,412,-384,2,0,0
537595,108,1228,121,-1553,788,-71,-161,421,-389,2,0,0
537628,141,1149,309,-1693,1452,-97,-139,434,-398,2,0,0
537661,147,1031,434,-1219,1686,-135,-107,441,-415,2,0,0
537695,103,992,393,-455,1758,-54,-65,443,-438,2,0,0
537728,49,715,450,265,1766,80,-20,434,-464,2,0,0
537761,-14,700,545,439,1569,82,27,417,-493,2,0,0
537795,-12,684,515,95,1426,134,69,399,-513,2,0,0
537828,-42,641,422,285,1386,81,116,380,-530,2,0,0
537861,-145,804,393,528,1557,145,164,362,-542,2,0,0
537895,-275,879,452,563,1756,286,213,345,-545,2,0,0
537928,-326,995,557,413,1775,538,269,319,-544,2,0,0
537961,-266,1009,446,-37,1787,755,328,289,-532,2,0,0
537995,-291,831,368,-29,1954,902,396,251,-511,2,0,0
538028,-374,876,369,-191,1967,937,454,218,-484,2,0,0
538061,-338,954,442,-500,1904,1110,502,190,-447,2,0,0
538095,-348,917,468,-488,1629,1236,544,154,-410,2,0,0
538128,-356,923,368,-328,1411,1181,577,116,-379,2,0,0
538161,-316,915,385,-228,1290,1223,605,70,-349,2,0,0
538195,-268,901,401,-371,1085,1235,623,30,-321,2,0,0
538228,-224,857,297,-86,1062,1208,635,-8,-299,2,0,0
538261,-224,876,275,42,1070,1302,647,-52,-275,2,0,0
538295,-198,855,244,113,1074,1328,653,-92,-250,2,0,0
538328,-185,879,274,116,936,1204,653,-133,-231,2,0,0
538361,-140,818,241,250,770,1136,655,-168,-212,2,0,0
538395,-103,822,243,542,760,993,653,-204,-193,2,0,0
538428,-99,936,276,619,704,840,652,-233,-175,2,0,0
538461,-43,940,207,460,742,722,647,-260,-155,2,0,0
538495,-20,881,188,472,939,610,638,-284,-136,2,0,0
538528,2,831,71,593,1222,439,636,-303,-110,2,413,507
538561,-5,892,125,701,1405,195,644,-317,-76,2,413,507
538595,-48,1118,299,579,1076,308,641,-330,-45,2,413,507
538628,15,1138,244,143,900,400,637,-343,-22,2,413,507
538661,41,1001,292,-336,928,383,630,-354,-4,2,413,507
538695,17,947,365,-324,806,433,624,-367,10,2,413,507
538728,101,976,268,-630,783,431,618,-380,18,2,413,507
538761,126,728,247,-714,877,283,612,-394,28,2,413,507
538795,115,787,185,-429,927,194,606,-401,36,2,413,507
538828,103,789,279,-292,849,92,600,-405,50,2,413,507
538861,100,798,349,-203,637,-56,596,-411,60,2,413,507
538895,113,738,326,43,513,-144,597,-412,69,2,413,507
538928,169,807,307,513,568,-368,598,-409,83,2,413,507
538961,173,920,383,319,686,-370,601,-406,100,2,413,507
538995,172,847,445,-20,730,-311,597,-405,112,2,413,507
539028,162,857,427,-165,777,-298,598,-403,127,2,413,507
539061,110,846,373,-293,876,-316,597,-406,140,2,413,507
539095,73,810,398,201,789,-443,596,-405,156,2,413,507
539128,33,818,346,704,608,-567,595,-396,173,2,413,507
539161,-182,1153,170,1049,661,-568,593,-387,195,2,413,507
539195,-90,1235,164,458,505,-974,590,-374,214,2,413,507
539228,-387,1397,175,657,493,-856,596,-359,230,2,413,507
539261,-444,1429,76,217,302,-340,597,-349,246,2,413,507
539295,-256,1193,50,-619,329,-130,594,-351,247,2,413,507
539328,-249,1095,131,-847,381,-145,592,-356,242,2,413,507
539361,-324,1117,158,-1119,430,-296,592,-365,238,2,413,507
539395,-334,984,226,-1261,459,-439,592,-375,231,2,413,507
539428,-302,827,293,-990,370,-465,590,-379,221,2,413,507
539461,-290,796,307,-889,270,-535,595,-380,214,2,413,507
539495,-329,801,298,-948,166,-461,598,-384,198,2,413,507
539528,-289,667,363,-286,-210,-354,605,-384,186,2,413,507
539561,-316,765,254,43,-285,-368,611,-381,181,2,413,507
539595,-253,896,195,-340,-289,-328,620,-382,168,2,413,507
539628,-253,736,229,-376,-259,-460,628,-380,154,2,413,507
539661,-283,799,289,-219,-241,-594,639,-373,145,2,413,507
539695,-296,741,292,-907,-110,-657,649,-369,128,2,413,507
539728,-267,822,335,-741,-120,-557,660,-366,114,2,0,0
539761,-255,766,356,-755,-106,-693,671,-357,99,2,0,0
539795,-279,745,381,-415,-116,-768,684,-348,86,2,0,0
539828,-319,723,442,-171,-79,-975,700,-331,71,2,0,0
539861,-497,782,533,-327,152,-1322,715,-307,65,2,0,0
539895,-886,749,632,-814,293,-1779,740,-279,56,2,0,0
539928,-1012,612,597,-469,487,-1843,759,-236,52,2,0,0
539961,-1100,761,562,318,652,-1511,774,-199,59,2,0,0
539995,-1158,816,567,234,458,-1154,785,-163,63,2,0,0
540028,-977,639,513,20,25,-901,790,-140,62,2,0,0
540061,-878,577,441,128,-309,-803,794,-124,54,2,0,0
540095,-814,492,405,294,-538,-694,796,-108,35,2,0,0
540128,-708,430,437,294,-548,-469,799,-97,13,2,0,0
540161,-682,407,499,63,-536,-320,800,-95,-8,2,0,0
540195,-685,358,530,-272,-513,-237,802,-90,-31,2,0,0
540228,-656,335,521,-397,-449,-75,800,-90,-45,2,0,0
540261,-609,386,501,-303,-358,35,802,-95,-58,2,0,0
540295,-564,475,517,-285,-217,137,802,-99,-75,2,0,0
540328,-575,521,543,-361,-131,317,803,-109,-85,2,0,0
540361,-566,566,512,-481,-40,551,802,-124,-94,2,0,0
540395,-584,588,539,-484,114,852,803,-145,-97,2,0,0
540428,-621,575,571,-692,184,994,801,-169,-102,2,0,0
540461,-624,538,545,-898,229,1167,798,-201,-103,2,0,0
540495,-611,468,529,-909,308,1159,799,-239,-114,2,0,0
540528,-616,397,553,-702,296,1077,796,-270,-118,2,0,0
540561,-649,391,559,-598,374,934,788,-293,-119,2,0,0
540595,-667,371,540,-552,458,774,788,-314,-118,2,0,0
540628,-618,320,547,-253,554,603,785,-333,-114,2,0,0
540661,-551,369,587,51,569,477,786,-349,-100,2,0,0
540695,-559,425,599,63,604,299,787,-359,-91,2,0,0
540728,-549,476,550,0,606,275,789,-370,-80,2,0,0
540761,-536,492,496,-27,637,298,789,-376,-65,2,0,0
540795,-544,516,450,-63,697,314,794,-384,-56,2,0,0
540828,-569,547,407,-275,832,333,795,-392,-41,2,0,0
540861,-631,580,405,-695,995,323,801,-402,-22,2,0,0
540895,-688,546,397,-956,1138,393,806,-410,-11,2,0,0
540928,-713,510,430,-878,1199,400,809,-419,7,2,0,0
540961,-706,446,438,-680,1191,325,814,-426,31,2,0,0
540995,-734,432,427,-575,1247,282,822,-432,53,2,0,0
541028,-724,425,410,-724,1335,197,826,-439,81,2,0,0
541061,-727,388,432,-727,1388,81,832,-443,112,2,0,0
541095,-768,354,405,-417,1374,-37,840,-440,143,2,0,0
541128,-767,482,387,-195,1352,36,841,-437,180,2,0,0
541161,-753,491,380,-127,1290,74,838,-437,225,2,0,0
541195,-775,440,374,61,1151,3,843,-434,263,1,0,0
541228,-831,538,341,49,981,36,841,-429,300,1,0,0
541261,-848,614,282,-252,916,168,841,-432,333,1,0,0
541295,-861,585,251,-498,892,344,839,-440,359,1,0,0
541328,-899,436,295,-231,805,302,834,-449,385,1,0,0
541361,-908,570,240,-6,636,481,825,-462,414,1,0,0
541395,-902,556,217,-80,649,535,822,-475,437,1,0,0
541428,-890,526,209,7,623,506,810,-490,463,1,0,0
541461,-855,574,213,-139,555,569,795,-505,487,1,0,0
541495,-828,579,202,-379,531,560,789,-522,502,1,0,0
541528,-826,562,196,-452,443,499,779,-544,515,1,0,0
541561,-810,533,156,-313,404,414,768,-560,530,1,0,0
541595,-759,604,149,-217,344,420,763,-574,542,1,0,0
541628,-743,657,220,-413,275,435,755,-589,554,1,0,0
541661,-727,706,241,-620,148,491,740,-609,557,1,0,0
541695,-680,718,211,-534,89,433,740,-632,557,1,0,0
541728,-646,736,264,-483,64,427,734,-650,559,1,0,0
541761,-633,827,368,-681,-40,344,730,-672,563,1,0,0
541795,-581,813,394,-834,-163,432,739,-698,556,1,0,0
541828,-526,789,411,-616,-302,549,746,-724,553,1,0,0
541861,-545,749,365,-375,-384,383,752,-750,559,1,0,0
541895,-588,720,316,-84,-395,203,771,-769,571,1,0,0
541928,-636,770,325,54,-424,214,789,-782,594,1,0,0
541961,-682,702,296,157,-468,168,799,-795,625,1,0,0
541995,-752,765,273,335,-502,129,822,-800,660,1,0,0
542028,-742,680,248,205,-493,172,830,-812,694,1,0,0
542061,-679,684,216,77,-348,156,826,-828,727,1,0,0
542095,-616,685,234,-449,-141,280,819,-855,750,1,0,0
542128,-578,608,200,-971,146,383,785,-899,765,1,0,0
542161,-610,625,271,-1334,327,572,723,-957,767,1,0,0
542195,-619,621,446,-1627,277,612,661,-1022,743,1,0,0
542228,-604,524,450,-1550,23,747,596,-1083,704,1,0,0
542261,-618,398,476,-1412,9,764,512,-1133,656,1,0,0
542295,-680,459,506,-1104,-109,450,456,-1165,601,1,0,0
542328,-699,537,380,-621,-115,239,391,-1184,549,1,0,0
542361,-797,552,535,-267,-63,147,338,-1187,516,1,0,0
542395,-798,710,555,85,-189,278,310,-1184,499,1,0,0
542428,-645,671,415,-428,-56,65,280,-1179,475,1,0,0
542461,-608,569,490,-13,274,-39,246,-1175,452,1,0,0
542495,-720,847,539,197,117,-112,242,-1162,448,1,0,0
542528,-662,788,539,-265,139,-50,229,-1157,427,1,0,0
542561,-594,637,586,98,-33,-32,208,-1147,412,1,0,0
542595,-554,755,524,262,-154,-91,219,-1136,408,1,0,0
542628,-617,800,627,239,-252,20,218,-1122,404,1,0,0
542661,-541,759,608,567,-465,173,203,-1094,407,1,0,0
542695,-498,608,483,727,-426,173,215,-1072,417,1,0,0
542728,-544,588,462,627,-348,167,211,-1049,428,1,0,0
542761,-948,-57,284,827,-101,-506,213,-1017,444,1,0,0
542795,-762,413,118,1589,359,-1099,254,-997,488,1,0,0
542828,-677,498,241,2449,818,-1150,272,-967,560,1,0,0
542861,-745,650,406,4520,31,-938,283,-889,685,1,0,0
542895,-684,1216,221,4107,-688,-691,334,-797,808,1,0,0
542928,-647,1311,100,1286,-421,-221,367,-728,864,1,0,0
542961,-620,827,24,767,-23,-76,367,-703,878,1,0,0
542995,-634,874,181,1206,126,96,394,-646,919,1,0,0
543028,-616,925,92,997,64,148,390,-609,938,1,0,0
543061,-534,731,22,897,169,180,370,-588,941,1,0,0
543095,-447,866,15,1727,2,114,382,-540,963,1,0,0
543128,-590,978,109,2012,-191,201,387,-470,985,1,0,0
543161,-694,938,-23,1303,-238,359,374,-398,995,1,0,0
543195,-882,688,-143,876,-181,339,391,-362,994,1,0,0
543228,-909,632,-57,815,70,307,393,-329,992,1,0,0
543261,-899,549,31,383,-8,14,389,-304,991,1,0,0
543295,-831,614,-8,-221,45,-242,411,-300,998,1,0,0
543328,-843,508,39,-200,166,-532,418,-304,1005,1,0,0
543361,-840,536,65,-18,277,-713,418,-303,1015,1,0,0
543395,-854,606,103,-393,423,-929,436,-303,1030,1,0,0
543428,-843,680,110,-1213,478,-1011,444,-326,1042,1,0,0
543461,-853,709,99,-1978,527,-1082,443,-376,1048,1,0,0
543495,-860,711,5,-2207,609,-1097,466,-442,1053,1,0,0
543528,-900,726,-19,-2016,713,-1175,482,-497,1051,1,412,507
543561,-908,711,15,-1689,725,-1271,496,-541,1043,1,412,507
543595,-897,705,42,-1332,533,-1346,538,-559,1041,1,412,507
543628,-899,655,18,-927,418,-1239,573,-559,1039,1,412,507
543661,-924,631,4,-425,306,-1217,605,-538,1036,1,412,507
543695,-885,594,39,45,170,-1077,653,-497,1035,1,412,507
543728,-803,566,51,390,-106,-941,699,-456,1025,1,412,507
543761,-790,546,0,648,-287,-691,734,-406,1006,1,412,507
543795,-756,529,-11,720,-305,-426,778,-353,984,1,412,507
543828,-742,546,-25,553,-292,-150,806,-306,956,1,412,507
543861,-801,554,-12,188,-140,55,817,-294,932,1,412,507
543895,-923,568,33,-328,158,229,824,-300,911,1,412,507
543928,-1040,530,83,-757,289,566,820,-328,893,1,412,507
543961,-965,389,75,-937,302,965,806,-378,874,1,412,507
543995,-893,318,60,-945,168,1077,801,-436,848,1,412,507
544028,-781,268,64,-758,-41,885,792,-487,816,1,412,507
544061,-729,286,84,-423,-345,617,785,-519,784,1,412,507
544095,-687,342,62,-13,-628,313,801,-529,744,1,412,507
544128,-737,423,61,240,-821,83,812,-524,707,1,412,507
544161,-784,486,86,310,-942,-83,823,-514,670,1,412,507
544195,-801,529,92,374,-840,-53,842,-501,635,1,412,507
544228,-778,497,111,308,-630,100,848,-496,609,1,412,507
544261,-758,487,139,154,-428,194,848,-497,590,1,412,507
544295,-788,537,138,-15,-263,-32,845,-492,569,1,0,0
544328,-794,541,150,0,-226,-185,842,-487,554,1,0,0
544361,-772,531,156,5,-156,-214,834,-482,542,1,0,0
544395,-759,520,167,6,-57,-274,839,-476,530,1,0,0
544428,-774,541,193,18,40,-359,836,-464,523,1,0,0
544461,-789,562,212,-70,132,-465,829,-456,525,1,0,0
544495,-807,567,207,-253,221,-526,828,-441,521,1,0,0
544528,-842,554,208,-325,332,-472,823,-434,524,1,0,0
544561,-834,540,227,-382,403,-381,816,-430,526,1,0,0
544595,-844,487,225,-402,346,-356,815,-426,527,1,0,0
544628,-847,492,176,-376,293,-271,812,-422,528,1,0,0
544661,-846,473,171,-304,264,-266,802,-424,537,1,0,0
544695,-864,471,217,-300,200,-262,802,-421,536,1,0,0
544728,-872,448,241,-255,127,-168,801,-418,537,1,0,0
544761,-866,425,187,-183,63,-147,800,-420,540,1,0,0
544795,-891,423,194,-177,107,-187,804,-415,538,1,0,0
544828,-926,469,231,-292,68,-186,806,-415,540,1,0,0
544861,-914,450,204,-133,89,-7,803,-418,543,1,0,0
544895,-912,441,236,-189,21,198,805,-422,543,1,0,0
544928,-874,403,148,-147,39,242,805,-428,545,1,0,0
544961,-888,448,101,-351,205,231,800,-441,552,1,0,0
544995,-947,423,139,-300,189,231,800,-453,554,1,0,0
545028,-978,358,171,-258,92,214,792,-466,558,1,0,0
545061,-978,333,126,-323,119,143,787,-478,562,1,0,0
545095,-1010,311,228,-304,63,169,786,-484,558,1,0,0
545128,-994,450,300,46,-40,263,782,-491,558,1,0,0
545161,-891,376,223,351,-73,291,779,-499,560,1,0,0
545195,-846,412,185,128,28,231,777,-501,562,1,0,0
545228,-844,323,148,-357,132,182,776,-508,561,1,0,0
545261,-971,472,243,-587,103,208,767,-522,557,1,0,0
545295,-953,313,200,-157,-107,332,770,-537,549,1,0,0
545328,-930,342,154,380,-269,164,770,-540,542,1,0,0
545361,-941,410,199,622,-347,174,768,-537,539,1,0,0
545395,-877,454,182,499,-313,138,775,-529,538,1,0,0
545428,-856,463,177,17,-172,132,778,-528,532,1,0,0
545461,-867,426,189,-101,-68,206,775,-533,526,1,0,0
545495,-893,438,188,-74,-98,272,777,-538,517,1,0,0
545528,-929,424,196,91,-176,297,774,-546,511,1,0,0
545561,-941,419,195,297,-281,299,767,-552,506,1,0,0
545595,-926,415,170,533,-349,258,769,-549,498,1,0,0
545628,-874,446,172,630,-344,174,769,-543,494,1,0,0
545661,-826,478,192,545,-286,192,761,-539,491,1,0,0
545695,-838,467,176,450,-221,202,762,-532,486,1,0,0
545728,-860,473,171,344,-162,184,758,-531,483,1,0,0
545761,-894,489,174,324,-163,150,751,-530,478,1,0,0
545795,-917,491,170,341,-245,75,747,-526,470,1,0,0
545828,-929,492,176,561,-359,-66,745,-521,461,1,0,0
545861,-953,526,184,712,-517,-135,741,-509,455,1,0,0
545895,-953,542,185,729,-673,-213,746,-495,441,1,0,0
545928,-934,521,174,855,-859,-282,752,-477,425,1,0,0
545961,-894,513,184,1036,-982,-351,749,-459,408,1,0,0
545995,-879,500,180,1295,-1226,-497,768,-429,382,1,0,0
546028,-869,516,196,1470,-1426,-641,778,-399,360,1,0,0
546061,-896,517,212,1671,-1559,-737,788,-367,335,1,0,0
546095,-867,510,228,2040,-1774,-777,804,-328,301,1,0,0
546128,-811,514,256,2308,-1947,-637,817,-293,264,1,0,0
546161,-807,533,217,2615,-2163,-441,830,-255,223,1,0,0
546195,-805,571,182,2243,-2113,-275,841,-230,177,1,0,0
546228,-803,614,200,1044,-1837,-155,845,-214,139,1,0,0
546261,-702,509,216,343,-1727,-374,848,-200,89,1,0,0
546295,-715,413,275,153,-1608,-588,853,-182,41,1,0,0
546328,-767,362,280,413,-1586,-841,847,-160,-5,1,0,0
546361,-795,350,277,962,-1582,-1075,844,-128,-42,1,0,0
546395,-802,372,290,1435,-1568,-1234,847,-90,-79,1,0,0
546428,-829,450,291,1627,-1461,-1335,838,-52,-118,1,0,0
546461,-852,527,282,1467,-1336,-1491,829,-13,-153,1,0,0
546495,-799,539,289,1263,-1117,-1589,809,30,-191,1,0,0
546528,-772,535,328,1028,-922,-1636,793,75,-220,1,0,0
546561,-757,526,386,854,-744,-1667,782,114,-242,1,0,0
546595,-764,513,410,609,-638,-1743,762,158,-267,1,0,0
546628,-740,473,446,473,-498,-1693,738,203,-284,1,0,0
546661,-718,441,466,527,-392,-1737,711,249,-298,1,0,0
546695,-700,433,483,596,-297,-1754,687,288,-314,1,0,0
546728,-747,447,511,609,-235,-1723,664,327,-332,1,0,0
546761,-803,448,503,650,-217,-1694,637,362,-343,1,0,0
546795,-824,427,473,783,-281,-1383,609,390,-362,1,0,0
546828,-791,408,464,877,-197,-1127,585,408,-379,1,0,0
546861,-722,425,509,774,-46,-794,567,419,-391,1,0,0
546895,-643,416,513,457,112,-506,556,424,-403,1,0,0
546928,-660,389,501,126,299,-351,548,432,-405,1,0,0
546961,-729,408,565,-211,427,-266,546,438,-396,1,0,0
546995,-724,352,563,-404,456,-21,552,441,-384,1,0,0
547028,-698,305,546,-538,544,263,560,444,-367,1,0,0
547061,-790,302,551,-703,589,496,565,446,-350,1,0,0
547095,-880,284,559,-789,502,711,581,441,-330,1,0,0
547128,-901,245,546,-779,366,861,595,435,-311,1,0,0
547161,-901,209,536,-714,225,994,622,415,-288,1,0,0
547195,-899,186,526,-634,113,1114,641,396,-278,1,0,0
547228,-876,167,500,-539,119,1035,652,380,-270,1,0,0
547261,-843,168,475,-451,136,908,667,363,-260,1,0,0
547295,-807,173,461,-442,241,756,680,345,-249,1,0,0
547328,-838,201,482,-534,369,585,695,330,-233,1,0,0
547361,-882,181,503,-700,360,464,703,320,-213,1,0,0
547395,-907,144,482,-677,366,348,708,316,-196,1,0,0
547428,-928,117,490,-497,311,197,712,314,-181,1,0,0
547461,-921,127,498,-293,211,73,715,312,-167,1,0,0
547495,-868,129,486,-101,135,42,714,309,-162,1,0,0
547528,-857,150,487,2,56,-3,713,312,-158,1,0,0
547561,-868,158,491,101,-62,-112,715,313,-154,1,0,0
547595,-823,150,435,293,-106,-174,711,317,-161,1,0,0
547628,-788,185,416,437,-65,-238,707,322,-166,1,0,0
547661,-774,218,422,472,-25,-306,697,328,-169,1,0,0
547695,-784,239,423,430,13,-302,695,335,-175,1,0,0
547728,-818,241,438,333,73,-269,689,343,-176,1,0,0
547761,-848,221,466,293,67,-190,687,349,-173,1,0,0
547795,-875,208,488,394,23,-42,683,353,-180,1,0,0
547828,-884,199,478,631,-29,131,681,350,-181,1,0,0
547861,-885,228,496,622,-53,310,683,343,-185,1,0,0
547895,-861,192,507,560,-62,458,684,333,-191,1,0,0
547928,-816,172,485,605,-43,570,689,320,-197,1,0,0
547961,-799,145,490,675,-66,530,693,310,-198,1,0,0
547995,-803,168,490,760,-49,465,700,295,-208,1,0,0
548028,-859,144,464,828,-12,150,701,289,-216,1,0,0
548061,-870,242,425,1005,40,-92,700,287,-219,1,0,0
548095,-816,263,333,1141,32,-273,699,283,-230,1,0,0
548128,-797,347,223,1091,130,-328,694,289,-238,1,0,0
548161,-858,479,324,648,53,-221,686,295,-246,2,0,0
548195,-977,601,455,122,-217,146,685,298,-247,2,0,0
548228,-1165,730,520,-169,-714,724,685,288,-255,2,0,0
548261,-1178,767,534,-202,-1063,1190,687,269,-268,2,0,0
548295,-984,692,518,71,-1076,1303,693,242,-286,2,0,0
548328,-873,706,498,429,-1214,1203,699,207,-311,2,0,0
548361,-687,663,375,450,-1165,1073,694,176,-337,2,0,0
548395,-567,619,296,230,-949,978,687,145,-360,2,0,0
548428,-468,550,279,145,-802,814,684,120,-376,2,0,0
548461,-445,509,273,318,-642,615,680,101,-390,2,0,0
548495,-435,521,282,521,-514,368,675,81,-404,2,0,0
548528,-461,547,300,688,-280,141,670,66,-415,2,0,0
548561,-506,571,325,709,-48,16,672,53,-419,2,0,0
548595,-529,595,378,572,158,-126,675,44,-421,2,0,0
548628,-546,575,430,386,287,-241,681,39,-420,2,0,0
548661,-594,526,482,298,314,-462,683,46,-412,2,0,0
548695,-606,499,499,194,269,-684,686,51,-407,2,0,0
548728,-620,475,534,233,249,-843,694,65,-404,2,0,0
548761,-658,430,541,462,138,-1166,696,85,-406,2,0,0
548795,-708,440,531,809,61,-1527,693,106,-412,2,0,0
548828,-835,427,641,1155,-159,-1975,680,136,-425,2,0,0
548861,-1112,372,863,2581,-408,-2728,659,162,-451,2,0,0
548895,-1296,612,558,2863,-1161,-3188,639,174,-495,2,0,0
548928,-1196,844,291,2095,-740,-3264,598,193,-548,2,0,0
548961,-1064,829,458,-175,-547,-2655,562,234,-579,2,0,0
548995,-941,543,452,-1645,-509,-1970,523,294,-595,2,0,0
549028,-956,291,346,-1418,-749,-1216,503,354,-587,2,0,0
549061,-972,173,189,14,-859,-592,483,386,-587,2,0,0
549095,-912,254,122,1252,-809,-375,463,375,-615,2,0,0
549128,-791,381,124,1733,-743,-295,443,342,-648,2,0,0
549161,-687,462,123,1573,-589,-145,428,291,-682,2,0,0
549195,-621,469,125,1045,-387,114,420,256,-708,2,0,0
549228,-620,445,172,259,-65,289,415,237,-722,2,0,0
549261,-617,402,227,-343,191,410,424,228,-725,2,0,0
549295,-603,385,284,-819,483,570,443,226,-725,2,0,0
549328,-615,356,321,-1219,725,617,475,231,-713,2,0,0
549361,-680,368,404,-1596,970,522,509,249,-697,2,0,0
549395,-777,437,494,-1964,1003,494,533,271,-677,2,0,0
549428,-795,453,486,-2210,903,705,568,300,-646,2,0,0
549461,-899,463,489,-2390,811,1020,600,320,-618,2,0,0
549495,-949,436,431,-2365,571,1394,642,338,-581,2,0,0
549528,-983,355,333,-1824,643,1520,678,332,-556,2,0,0
549561,-1026,443,403,-1303,763,1158,703,324,-538,2,0,0
549595,-1038,615,457,-1299,572,1029,727,305,-525,2,0,0
549628,-1022,597,286,-1562,292,1393,744,289,-510,2,0,0
549661,-1148,595,112,-1828,328,1491,763,263,-494,2,0,0
549695,-1276,628,136,-2120,441,1526,783,245,-470,2,0,0
549728,-1286,616,103,-2416,451,1672,796,234,-441,2,0,0
549761,-1118,510,26,-2469,371,1924,811,214,-416,2,0,0
549795,-911,371,5,-2150,340,2106,830,184,-389,2,0,0
549828,-763,324,-39,-1637,360,2070,849,144,-373,2,0,0
549861,-685,318,-78,-1283,533,1904,863,105,-354,2,0,0
549895,-637,302,-42,-1231,785,1649,877,66,-333,2,0,0
549928,-657,318,29,-1256,838,1340,891,36,-310,2,405,508
549961,-689,397,93,-1524,908,962,908,15,-284,2,405,508
549995,-796,415,239,-1974,786,509,914,8,-259,2,405,508
550028,-865,363,233,-1931,668,231,922,12,-236,2,405,508
550061,-911,351,309,-1114,643,113,934,19,-218,2,405,508
550094,-753,361,297,-155,701,480,938,7,-201,2,405,508
550128,-783,457,278,-4,842,663,945,-13,-178,2,405,508
550161,-874,506,261,-612,832,747,950,-30,-151,2,405,508
550194,-835,296,220,-688,984,452,953,-48,-122,2,405,508
550228,-860,343,379,-368,1051,-35,958,-53,-90,2,405,508
550261,-799,353,343,-170,790,-173,959,-47,-61,2,405,508
550294,-688,260,184,10,781,-103,956,-48,-38,2,405,508
550328,-706,345,208,-227,897,-153,947,-40,-8,2,405,508
550361,-686,306,189,-787,813,-126,941,-37,19,2,405,508
550394,-717,266,150,-942,750,-53,936,-41,43,2,405,508
550428,-939,231,25,-895,709,-148,925,-41,63,2,405,508
550461,-1045,462,13,-1048,758,-159,911,-36,88,2,405,508
550494,-1192,370,128,-1587,443,209,897,-45,106,2,405,508
550528,-1161,250,124,-646,249,495,886,-63,114,2,405,508
